Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day
23Feb23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.77,alberto.ramirez@tec.globant.com,2023,2,23
24Feb23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.6,alberto.ramirez@tec.globant.com,2023,2,24
27Feb23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.91,alberto.ramirez@tec.globant.com,2023,2,27
28Feb23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,2023,2,28
01Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.59,alberto.ramirez@tec.globant.com,2023,3,1
02Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.74,alberto.ramirez@tec.globant.com,2023,3,2
03Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.15,alberto.ramirez@tec.globant.com,2023,3,3
06Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,2023,3,6
07Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.13,alberto.ramirez@tec.globant.com,2023,3,7
08Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.07,alberto.ramirez@tec.globant.com,2023,3,8
09Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.61,alberto.ramirez@tec.globant.com,2023,3,9
10Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.35,alberto.ramirez@tec.globant.com,2023,3,10
13Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.71,alberto.ramirez@tec.globant.com,2023,3,13
14Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.77,alberto.ramirez@tec.globant.com,2023,3,14
15Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.87,alberto.ramirez@tec.globant.com,2023,3,15
16Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.41,alberto.ramirez@tec.globant.com,2023,3,16
17Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.86,alberto.ramirez@tec.globant.com,2023,3,17
21Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.57,alberto.ramirez@tec.globant.com,2023,3,21
22Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.54,alberto.ramirez@tec.globant.com,2023,3,22
23Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.48,alberto.ramirez@tec.globant.com,2023,3,23
24Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.3,alberto.ramirez@tec.globant.com,2023,3,24
27Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.59,alberto.ramirez@tec.globant.com,2023,3,27
28Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.12,alberto.ramirez@tec.globant.com,2023,3,28
29Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,2023,3,29
30Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.09,alberto.ramirez@tec.globant.com,2023,3,30
31Mar23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.67,alberto.ramirez@tec.globant.com,2023,3,31
03Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,4,3
04Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,4,4
05Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.77,alberto.ramirez@tec.globant.com,2023,4,5
06Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.61,alberto.ramirez@tec.globant.com,2023,4,6
10Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.55,alberto.ramirez@tec.globant.com,2023,4,10
11Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.64,alberto.ramirez@tec.globant.com,2023,4,11
12Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.38,alberto.ramirez@tec.globant.com,2023,4,12
13Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.75,alberto.ramirez@tec.globant.com,2023,4,13
14Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.92,alberto.ramirez@tec.globant.com,2023,4,14
17Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.67,alberto.ramirez@tec.globant.com,2023,4,17
18Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.91,alberto.ramirez@tec.globant.com,2023,4,18
19Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.45,alberto.ramirez@tec.globant.com,2023,4,19
20Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.75,alberto.ramirez@tec.globant.com,2023,4,20
21Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,4,21
24Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,4,24
25Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,4,25
26Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,4,26
27Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,4,27
28Apr23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,4,28
02May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,5,2
03May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,3
04May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,4
05May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,5
08May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,8
09May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,9
10May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,10
11May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.64,alberto.ramirez@tec.globant.com,2023,5,11
12May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.14,alberto.ramirez@tec.globant.com,2023,5,12
15May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.14,alberto.ramirez@tec.globant.com,2023,5,15
16May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.14,alberto.ramirez@tec.globant.com,2023,5,16
17May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.14,alberto.ramirez@tec.globant.com,2023,5,17
18May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.14,alberto.ramirez@tec.globant.com,2023,5,18
19May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,5,19
22May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,4.14,alberto.ramirez@tec.globant.com,2023,5,22
23May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,23
24May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,24
25May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,25
26May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,26
29May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,29
30May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,30
31May23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,5,31
01Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,alberto.ramirez@tec.globant.com,2023,6,1
02Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,alberto.ramirez@tec.globant.com,2023,6,2
05Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,alberto.ramirez@tec.globant.com,2023,6,5
06Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,alberto.ramirez@tec.globant.com,2023,6,6
07Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,alberto.ramirez@tec.globant.com,2023,6,7
08Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,6,8
09Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.14,alberto.ramirez@tec.globant.com,2023,6,9
12Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,12
13Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,13
14Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,14
15Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,15
16Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,6,16
19Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,19
20Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,20
21Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,21
22Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,22
23Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,23
26Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,26
27Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,6,27
28Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,28
29Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,2023,6,29
30Jun23,valeria.castaneda@tec.globant.com,Valeria Castañeda,Software Developer,Jr,AR/CABA/BA,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,0.64,alberto.ramirez@tec.globant.com,2023,6,30
02Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.62,alberto.ramirez@tec.globant.com,2023,1,2
03Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.35,alberto.ramirez@tec.globant.com,2023,1,3
04Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.92,alberto.ramirez@tec.globant.com,2023,1,4
05Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.68,alberto.ramirez@tec.globant.com,2023,1,5
06Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.68,alberto.ramirez@tec.globant.com,2023,1,6
09Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.63,alberto.ramirez@tec.globant.com,2023,1,9
10Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.61,alberto.ramirez@tec.globant.com,2023,1,10
11Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3,alberto.ramirez@tec.globant.com,2023,1,11
12Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.6,alberto.ramirez@tec.globant.com,2023,1,12
13Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.71,alberto.ramirez@tec.globant.com,2023,1,13
16Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.98,alberto.ramirez@tec.globant.com,2023,1,16
17Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,2.98,alberto.ramirez@tec.globant.com,2023,1,17
18Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.02,alberto.ramirez@tec.globant.com,2023,1,18
19Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.68,alberto.ramirez@tec.globant.com,2023,1,19
20Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.51,alberto.ramirez@tec.globant.com,2023,1,20
23Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.51,alberto.ramirez@tec.globant.com,2023,1,23
24Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.58,alberto.ramirez@tec.globant.com,2023,1,24
25Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.87,alberto.ramirez@tec.globant.com,2023,1,25
26Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,2023,1,26
27Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.66,alberto.ramirez@tec.globant.com,2023,1,27
30Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.68,alberto.ramirez@tec.globant.com,2023,1,30
31Jan23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.16,alberto.ramirez@tec.globant.com,2023,1,31
01Feb23,mariana.ruiz@tec.globant.com,Mariana Ruiz,Software Developer,Ssr,MX/CDMX/CDMX,Engineering,TechNova Solutions,TECNVS,Nexus Development,NEXDEV,The Great Catsby,3.75,alberto.ramirez@tec.globant.com,2023,2,1
